food_no,food_name,food_dsc,food_star,food_review_count,food_class_no,food_img_url
83,곱창순대볶음,"곱창순대볶음 : 곱창과 순대에 양배추, 양파, 깻잎, 대파 등을 넣어 매콤하게 볶아낸 요리",0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTLBn_ngXDbn0URiD2yXJCg-pLr_5T4QZ9kXq5tourtXSOKEu2_6Bp9GvmufQ&s
84,곱창전골,"곱창전골 : 소의 양, 소창, 대창, 양지머리를 양념해 채소와 섞어 육수를 부어 끓여 만든 음식",0,0,15,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSlvtbOjFPBvwk9wFUiQLQ-btL3itaBl38Gi5J5sQL80Reb8ZT45QMMTT5LkSc&s
85,과일샐러드,과일 샐러드 : 과일이 들어간 샐러드이다.,0,0,22,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ1mRqHphlv6UMJE30_gODFokgE3ITe5A4eRjuE67-q3ckN6768bh4ZlZP-Tg&s
86,광어매운탕,"광어매운탕 : 광어에 채소, 두부, 고춧가루 양념장을 풀어 얼큰하게 끓인 매운탕이다.",0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-UIJ_rgQkT3D1FGHeJ8MAta1ioWnsuJoppe9SOClT1MNCiaAx1A-bBuOoXQ&s
87,광어초밥,광어초밥 : 식초·소금·설탕으로 조미하여 둥글게 만든 밥위에 광어를 얹어 먹는 음식,0,0,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTcGMECVCmCMeSFqii_ouCddqxZoZwVxWiJHQHml2Kb03Ywe_ICvDd_JMCZs3Q&s
88,국밥,"국밥 : 뚝배기에 더운밥을 담고 장국을 부어 파, 마늘을 넣어 먹는 밥이다.",0,0,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcREl9eURCURo05THKKvWFiGvAeErV3PxyurL6zxxqhpp49jh_6QPx55vHeyXA&s
89,군만두,"군만두 : 군만두는 만두를 빚어 기름에 구운 것으로, 찐만두에 비해 바삭한 맛이 매력이다.",0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwm0gETazPYWOQOXTzzKcm3e0LPEL6T-7eRB-VepQV3SesI0Q3DIcg_ii6Bg&s
90,굴국밥,"굴국밥 : 제철에 나는 싱싱한 굴을 주재료로 무, 두부, 양파, 멸치, 버섯 등을 넣어 끓인 국에 밥을 말아 먹는 국밥 요리다.",0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrxre8ZS8wj70DC4eQ59k-soWK5TGAUpm5c2ZHIeITCLkO8l8pkv9clgL-Ul4&s
91,굴무국,"굴무국 : 다시마나 멸치를 우려만든 물에 쇠고기 조금과 무, 굴을 넣고 끓인 요리",0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS3_cFDIXjevl7hx3VLBkWOMAZ-DzJPF54Vs9N6TZKvMIeMKf2BxGJ-3FGE9yU&s
92,굴무생채,"굴무생채 : 굴에 무를 채 썰어 식초, 설탕, 고춧가루 등의 양념을 넣고 무쳐 먹는 생채",0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQIBerosxEru_S5LWDAFWtaW0__kT1CgSiojryDfIaamUc5aBXnkYHHCQoPk0&s
93,굴무침,굴무침 : 굴에 갖은 양념을 하여 무친 요리,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSUPQVbjescZ1ddFuvYMdoArjzw0q3fVtNYEUEWDkJpbbrQbEGqr_a3N-R6gw&s
94,굴비구이,굴비구이 : 조기를 소금에 절여 말린 것을 굴비라 하며 전라남도 영광산 굴비를 최고로 친다.,0,0,17,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSyrodFrtrUzy7kO4Spph2NHqotasfGusD5plyQufeM-iTAQTV8cGoqp569uQ&s
95,굴전,굴전 : 굴에 밀가루를 묻혀 기름에 지진 부침요리,0,0,26,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS4b8M1hqUP5tLCf-TaJubDLug5krAcNCVuJ4vsQFcqPJK0lfb1satr22jze2E&s
96,굴짬뽕,"짬뽕 : 야채와 돼지고기, 해물 등을 기름에 볶아 닭이나 돼지뼈로 만든 육수를 넣고 끓인 중국식 요리",0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTtKx_b2yw5RPv5xSx9RO2Y9TxVRyS09cQEELA4mEynJGJFsXJ7mHolnIl6dQ&s
97,근대된장국,된장국 : 쌀뜨물에 된장과 고추장을 풀어 끓인 국,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSvV1onfODijE-VFLjTKlZdPwMB5npYc42OsDxSlh7zitg0It1-FsTLo-pSurY&s
98,기스면,기스면[지쓰몐] : 닭고기 육수에 면을 말아 먹는 요리. 닭고기로 육수를 진하게 내서 가는 면을 말아 먹는 중국요리이다.,0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRoyaMXgefihJDEkBgi6TO1zYBAzKH4Ly-UN4gWhKKwQVLXoD28fT1HKuwuMg&s
99,기장밥,기장밥 : 기장쌀과 쌀을 함께 섞어 지은 밥,0,0,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-h961bfhYD5drt1ck-IACn6BT3aLw7ZGyOcH2res5VAI9aEs37ttvbN_QGg&s
100,김말이튀김,"김말이튀김 : 삶은 당면과 당근, 양파를 식용유를 두른 팬에 볶은 후, 김은 4등분을 해 준비한다.",0,0,20,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQlMsrKlPnoRxZ2OKsWMhx4BYkeTV6ntO0qaoTqwUpU2agG_6a1fwW_0FyG0bU&s
101,김무침,김무침 : 김을 구워서 미나리와 볶은 쇠고기를 넣고 간장 양념에 무친 찬,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQTg4VD_TN-W8EI-PH9H-ywfVFIamTF-RlUXQGMkdDoOKt8ukZayMI11oBCOB4&s
102,김밥,김밥 : 김에 밥과 여러 가지 재료를 넣고 말아 싼 음식,0,0,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQk5Ts5qMxunOIKmSKB3Sctx3wr2wM5Yxlkr412Wh90DZACSsULy14-pCf9sQ&s
103,김치국,NULL,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSzAaRScl3UIv5enw9XFW3Yl27ro4ATJWKdfnyv1fmAbOXAWhpTgRJJp3qWeOU&s
104,김치김밥,"김치김밥 : 흰밥을 소금과 참기름으로 간을 한 후, 김 위에 얇게 펴고, 단무지, 시금치나물, 달걀지단, 볶은 당근, 햄 등의 기본재료와 잘게 썬 김치를 넣어 같이 말아 한입 크기로 썰어 먹는 음식이다.",0,0,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQh58ckUsD0iCjbGkXsjm-sH_xtLdn9YvDsBBKsCPk8v_NkBhmcjFbHfzLGxnM&s
105,김치라면,NULL,0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQr0zmW1nI9lzAUIn70DBZrcQoR8bnbDEh7LDHTO3J5EAiocYScM8GS_tieug&s
106,김치만두,"김치만두 : 김치만두는 얇게 민 만두피에 잘게 썬 신 김치와 두부, 채소로 만든 소를 넣어 만든 것으로, 우리나라 사람들에게 가장 인기 있는 만두이다.",0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWWFBG1nBRU0J5DGIA819VKQjHZr_yReNPzPOcu2QXSWd1edwFhGLzufGv7mI&s
107,김치볶음,"김치볶음 : 신 김치를 파, 다진 마늘 등과 함께 식용유를 두른 팬에 볶는 반찬이다.",0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRzHIGtd8hPyNnRkvsPQTgAJ9HbBnJf6A15SscD3-dHkfAZZBxBjH4MjC-FrwQ&s
108,김치볶음밥,김치볶음밥 : 김치를 재료로 만든 볶음밥,0,0,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTV1ruq_mRRve0Mx3eHP6VHc6PAj4-DKRsmPBeff43WmVweueMEwylgUnFlHw&s
109,김치우동,NULL,0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTm2mUSr3SaSzLUDBwbrGrS0QT6ZUcgWzb9Jl__mEczmJN0bTbb8mua-C3uxJY&s
110,김치전,"김치전 : 잘게 썬 김치를 밀가루, 계란으로 만든 반죽과 함께 부쳐 먹는 전 요리",0,0,26,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQeQt9lgOrUiLyhi3aWdfDwm6G22m8FRm5ODUUQci2Wh36va5CvsZTyUViPww&s
111,김치전골,김치전골 : 김치를 주 재료로 하여 만든 전골,0,0,15,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSRD8Pl_59P3nI9IRsPxVR1A2pSm826123L4QNbmGmu9dPnJGW55C_W37ZuHQ&s
112,김치찌개,김치찌개 : 김치로 만든 한국 찌개류,0,0,15,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT2bnTBoeNQeQB_78V0OQ0TLRFrvMaSIFW1gql4_1PJAA4W9ZKROVhTRXxvUPM&s
113,김치콩나물국,"김치콩나물국 : 멸치 국물에 콩나물과 김치, 대파, 다진 마늘, 고춧가루를 넣어 끓인 국이다.",0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRSX-1kHt6JkwkHg_6IhZwHqQGmeKDG6cemeoxExOcCoQuHhHmHg14I5iYwet4&s
114,김칫국,"김칫국 : 멸치 국물에 신 김치와 두부, 콩나물을 넣고 칼칼하게 끓여 먹는 국이다.",0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSvYigFGrDnIT8TVZS2mB3ftjqWHQlMyaPq1X-Cvc5eb4LsTVTTxXuXrY34-g&s
115,김튀김,김부각 : 김에 찹쌀풀을 발라 참깨와 고춧가루를 뿌려 말렸다 기름에 튀겨먹는 밑반찬,0,0,20,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQWFUhCBgZjZeXbhC7Gj_12Rwb3NGrOuCp3uyXqUOBDzs5ydzGATJYN3RnoVA&s
116,깍두기,"깍두기 : 무를 소금에 절인 후, 고춧가루를 버무리고 파·마늘 등의 양념을 넣고 담근 음식",0,0,21,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQR3t9YjzEYBdPsMTOTiFdQiKw7BKrucXRMuAeA-PMRKnkD4kdMJmY_Rl7KWg&s
117,깐쇼새우,NULL,0,0,20,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQfmZMW9qgRvy9osStjigEp5_ZyLLbgXFbyc0z5X21-s2Qh-QkanHwiNHHXpQ&s
118,깐풍기,깐풍기 : 튀긴 닭고기에 매콤한 소스를 끼얹어 먹는 중국요리,0,0,20,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQFpVNzd9zUdSoqsvOXrZP9aeWTBuVHkqntdEb3Oa1_qlhODiIjpGldYu6-ow&s
119,깨송편,NULL,0,0,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQlQxLzPwX_O-WLfui5D1qOA_-AGBqrMq_7skAn_KgQAsyk6kU9jSAAF4MgOA&s
120,깨죽,NULL,0,0,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT2UzAryCjmgSQnlRDR8MXMn3TSe8EqqEYl3dBDIQkks7Rp8cMTUbQFuDn-yQ&s
121,깻잎김치,"깻잎김치 : 늦여름에 삭힌 깻잎, 무, 쪽파, 고춧가루, 멸치액젓 등으로 담근 김치",0,0,21,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTQQTfOj-ZavE-rxZTxbSDmv6nhTE4OJaaoAsTle457Evu5DzpZkW95IN11cz0&s
122,깻잎나물,깻잎나물 : 깻잎을 끓는 물에 살짝 데쳐서 간장 버무려 볶아 먹는 숙채,0,0,23,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS1P_5Envg4Jiu02eKXpjeavuXvfgdckE_CaphOKSvEs_oAi7COqengRc9xR-8&s
123,깻잎나물볶음,"깻잎나물볶음 : 어린 깻잎을 살짝 데친 후 파, 마늘, 간장 양념을 넣어 볶는 음식으로, 깻잎 특유의 향이 입맛을 돋우는 나물이다.",0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS1P_5Envg4Jiu02eKXpjeavuXvfgdckE_CaphOKSvEs_oAi7COqengRc9xR-8&s
124,깻잎장아찌,깻잎장아찌 : 찐 깻잎을 간장에 숙성시킨 장아찌,0,0,29,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSpPpl85eW-sY-sL7UIhOrkNtSNNpxI4iekgMVo0RyWtrVX9RPe2d1YkImJ9g&s
125,깻잎전,깻잎전 : 깻잎에 고기와 채소를 소로 넣어 만든 전,0,0,26,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSdY3uGxO3xulTuknCTxsw97AlF7D-_df-j1dN8n7v4oam02OkPs3GRlbEOMQ&s
126,깻잎찜,"깻잎찜 : 깻잎에 양념장(간장, 고춧가루, 다진 파ㆍ마늘, 참기름, 깨소금)을 켜켜이 얹고 찜통에 찐 것이다.",0,0,16,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcToMZZe_4so-yOy-0g01cycrAIIEe3GlzuszJMq3KpbzFEnIEpigjv2mEFXag&s
127,꼬리곰탕,꼬리곰탕 : 쇠꼬리를 푹 고아서 만든 한국 전래의 보양음식,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRdmce7-8DORAaOJQNmE_WHaOIf2rrTpPu7wpX_ePb79s_h4_J-Irv0qPZyVg&s
128,꼬막찜,꼬막무침 : 소금물에 데친 꼬막을 간장양념장이나 초고추장과 함께 먹는 숙회,0,0,16,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRKUnld0o5uZoBle8xGKZ62lPlr8GkUVsgUxO3OJPfRrQDJmQiqHvAOcr-OAVQ&s
129,꽁치구이,꽁치구이 : 손질하여 칼집을 넣은 꽁치에 소금을 뿌려서 석쇠나 식용유를 두른 팬에 구운 음식이다.,0,0,17,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS77fHNKzprILQaygqUDk0LAqmERZB5FV9jpTIZj04EHOif_g_-qMF_13T4vm8&s
130,꽁치김치찌개,"꽁치김치찌개 : 냄비에 기름을 두르고 신 김치와 마늘을 볶다가 육수를 넣고 김치가 무르면 쉽게 구할 수 있는 통조림 꽁치를 넣고, 고춧가루, 다진 마늘, 대파, 풋고추 등을 넣어 마무리한다.",0,0,15,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSCmlesUZ5BTaRtXZTFbwdlTo59xWwMCqDXAfauDDfP9-m5aJrhRXI95Ng6w68&s
131,꽁치조림,"꽁치조림 : 토막 낸 꽁치를 양념장(간장, 고춧가루, 다진 파ㆍ마늘)으로 조린 것이다.",0,0,19,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQmYkRCn8wmFjXa3Is5wYA28ukR9ssRPNLJudqKCYMWrie3P2qdy8gHJKz-sus&s
132,꽁치찌개,NULL,0,0,15,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSCmlesUZ5BTaRtXZTFbwdlTo59xWwMCqDXAfauDDfP9-m5aJrhRXI95Ng6w68&s
133,꽃게콩나물찜,NULL,0,0,16,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSqn92gDtKDJbRGRHQbpES-9pjyVJ4diJZFgJwPUhxjHLeg0AUGkfrQwxgrQw&s
134,꽃게탕,NULL,0,0,15,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSY7IiyalNwtjq2SOyaIJEXCgzrcHr47FrQkoqNXaRPs8XqYjo0_fAU1dP53pw&s
135,꽈리고추멸치볶음,"꽈리고추멸치볶음 : 끓인 간장 양념(간장, 다진 마늘, 설탕, 식용유)에 데친 꽈리고추와 멸치를 넣어 볶아 참기름, 물엿, 통깨를 넣고 버무린 것이다.",0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSr0mR12mRsrldbh39b1K1xFGSJQs9c69KQz1sU7ESPM10Mw1wGGEv070t4PA&s
136,꽈리고추찜,꽈리고추찜 만드는 법 : 꽈리고추를 찜통에 찐 후 양념장에 곁들여 먹는 조리법,0,0,16,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSQuVK0CS68D8u2xxQRZsJzwJY2udSQWTTeka6U4KiOuVyrdNOM-Qq1fwP-Or0&s
137,꽈배기,꽈배기 : 반죽한 밀가루를 길게 늘여 두 가닥으로 꺾어 새끼 꼬듯이 꼬아 식용유에 튀겨 낸 유밀과,0,0,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQa1PaXPsveT2hzMlsQx1LmD6DO17kUEqGSQjHcKOoO9nItdIFxqkvVTHr46Q&s
138,꿀떡,"꿀떡 : 찹쌀가루에 꿀을 섞어 체에 내린 뒤 밤, 대추, 잣 등을 켜켜이 넣고 찌거나 또는 찹쌀가루 반죽에 꿀이나 설탕을 넣고 모양을 빚어 만든 떡이다.",0,0,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSB-0vKdXJKSVO37nzUTHftf7V2bLIAa7wwXPhemmPZ9M4EqYqxjVsLw-up0Q&s
139,나박김치,나박김치 : 배추와 무를 주재료로 해서 담근 국물김치,0,0,21,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQSLw9ZgQIvcQdWT47mqfNbdwFhaG9ulUpGPrnkaG6z0D6SfwspCaHtDvpBew&s
140,낙지덮밥,NULL,0,0,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS0FaX88q8tTmUdTEmQOc5OXmypfcGBxWGtDXjLqq3BPnRPO6cFHgYGNUR_2NY&s
141,낙지무침,NULL,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT4RduPCpRQV4afH6sbMRkkH2J83HCZw5PiHAZ3q3DXIw1HuZ_bIXvpCHrD9K0&s
142,낙지볶음,낙지볶음 : 낙지를 양념에 무친 후 센 불에 볶아낸 것,0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ2wcRlz5wrw2ITOKukQz6Mlp39S6UqNVUdJioep7U8Kb9-Qr95c3HJYh87yA&s
143,낙지전골,낙지전골 : 낙지와 쇠고기에 양념을 넣어 끓이는 한국요리,0,0,15,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQSR7jp3B5QMjaj4TD2bksZ2xvXQjruv80Q1nbxyPT60auLxKL6a4Mp8_l0UBU&s
144,낙지찜,"낙지찜 : 낙지에 고춧가루, 다진 마늘 등을 섞어 만든 양념장을 넣어 매콤하게 익히고 콩나물을 얹어 찐 음식이다.",0,0,16,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQqsp3PD0tOTsyTaRwoUfX1My2eqrpBkQPUtETJToPC2IC8JR_pEfiDSA3jMtE&s
145,낙지탕,NULL,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRhbN01-UUbryGkrH6_Fat7BHj86CzGXn2GYb8WyMJOpUwPIcEvTmLauYhmGQ&s
146,난자완스,난젠완쯔 : 쇠고기 또는 돼지고기를 다져서 완자를 만들어 튀긴 다음 야채와 함께 볶은 중국요리,0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTnKEld8qkWZjpykXgFwQTdWBzZdE1sj30xw3fyoFNr9zrmdn2_ZrdBb3ycIA&s
147,날치알김밥,NULL,0,0,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3euJ2GjXJHkYMD1kggMIcTHxueUW18ZpqUKSPrEcU_08XkAvqBQ1JbGUbOQ&s
148,내장전골,전골 : 여려 재료를 전골냄비에 넣어 간을 한 육수 부어 끓여 만든 음식,0,0,15,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS01T2bvoxh-thCNuLKAfPL9fRGX-s7KMv1zjnUntIQ6Ve7HacH4TCSNZ11pw&s
149,내장탕,내장탕 : 돼지나 소의 내장으로 끓여낸 탕 요리이다.,0,0,15,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSeCqKAXQLD4NkPAylMV2ek7JJZM9xtTglPIjVUcW375gXHGYkFlGmT05g-q14&s
150,냉김치말이국수,NULL,0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcREjdYi7qHflGUeU4b6cR5urGEbcK9jfOF88a2GFjRs4rVXz7YGGbNVrA5xnw&s
151,냉이나물,냉이나물 : 냉이를 끓는 물에 살짝 데쳐서 초고추장 양념에 무쳐먹는 숙채,0,0,23,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRcY-KlsRgGhFwCoYyJCWnlouopa1z2SuLWTBZliC8xFfoKwY2nTtnqGAa3Cg&s
152,냉이된장국,"냉이된장국 : 쌀뜨물이나 멸치 육수에 된장을 풀어 끓이다가 냉이, 두부, 파를 넣고 한소끔 더 끓인 된장국이다.",0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQB976aasdnU69omE_nVBRW_PUI3IeUqgtZzQQExhETEvnylpcXF5xYbBpmcfM&s
153,냉이된장찌개,NULL,0,0,15,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8E1hrJu-IRuqFgoASNNSFMHn_2ubOOHA-dhKvICzOYg3HMKfBLij7L8zOrw&s
154,광어회덮밥,넙치 : 가자미과에 속하는 납작한 바다 생선으로 주로 해안을 따라 서식한다.,0,0,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSkYBldoiOF9jx3iK7WnAeTxecXAOmhOuc-SDgi3unSLnwgZf4wyzXcAcOxDns&s
155,노각무침,노각무침 : 노각은 완전히 익어 표면의 색깔이 누렇게 된 늙은 오이를 말한다.,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQFpTEy1QVTW6NMSamw_uQot1fIXtb7bjhWJy437oIYhjWn9sGNGN3AFkNHBQ&s
156,녹두빈대떡,"녹두지짐 : 녹두를 갈아서 고사리, 숙주 등 야채와 돼지고기, 김치를 넣고 기름에 지져내는 음식",0,0,26,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQy03WZAah6wt-3FStI6cZ9HZ-LT3dFvXhneJEEbVL0TwkHs0edFZF8UQUAIxE&s
157,느타리버섯무침,NULL,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQqqAtXH0o67pwP-YRjhDqF2hAL7gPTAazdAqbSl8IJxiFD7fJzeXzoxciMnw&s
158,느타리버섯볶음,"느타리버섯볶음 : 데친 느타리버섯을 넣고 당근, 양파 같은 야채들을 채 썰어 함께 볶아 먹는다.",0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8jGsMvwvVQeSAeQ4U-ARXpZX5gy7l7KFZTrcN7ZH5qATNgDOgwF_TebFGLA&s
159,다시마무침,NULL,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ_s8OwDq1EK-N3VxZy4ifsCts4iKPCdyNAEhtAuGbrnETrK9-YSh-_6W1NJg&s
160,다시마튀각,다시마튀각 : 손질한 다시마를 깨끗한 기름에 튀기고 통깨와 설탕을 뿌려 먹는 마른 찬,0,0,20,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTnllNkjEplHNZ7PTpSKJsaFpOmh5S8YFRTfCrcwab_np3r0gKJnj1ee_WO_P4&s
161,단무지,단무지 : 소금에 절인 무를 쌀겨 등에 파묻어서 발효시킨 음식이다.,0,0,29,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ2Bb0sAidmTXEcyqceOCbZffUsAeg5Nj86YLroQ08_FqPuG0hOgEaQls37xx4&s
162,단무지무침,NULL,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQM4NxQab05zGdypYbSF8eDROjAmoxn4HG6n6c_KrOPgLtgtuPqoKpGRz_u4Tw&s
163,단호박샐러드,NULL,0,0,22,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQUOW_5tBDlMZOQzg4nu5mVd1udL_CJeUfgifcrej2BzfrCccqcmzR-c2Wi7w&s
164,단호박찜,NULL,0,0,16,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRVcZu6ete7i6pwoCZFh22b-kPqWGA4spXcXWHJIcfIhrVTQ1vaz7qHS6rOcdU&s
165,달걀국,"달걀국 : 끓는 물에 채 썬 양파와 다진 마늘, 소금을 넣고 끓이다가 달걀을 풀어 넣고 국물이 맑게 될 때까지 끓인 다음 어슷하게 썬 대파와 깨소금을 넣은 것이다.",0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS43caUsNE0r5s4EkekOUkb4FMh52wZ08zE1ISY0kMu9QWO8zeOvDWKHy4UHw&s
166,달걀라면,NULL,0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRYDtsjg9iKRqZppJxVYvzQdBshYd_5lxOY50urzGn-IlEqPz7Irzou1jgZOw&s
167,달걀말이,계란말이 : 계란을 풀어 간을 하고 기름 두른 팬에 얇게 펴서 돌돌 말아낸 한국 요리,0,0,26,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT7pJuFSTja7K0ADhrSqxexsnahs2H2OXe13zG_fsA11s5j4wN8UjgGtdBiMQ&s
168,달걀장조림,"달걀장조림 : 달걀을 삶아 껍질을 깐 다음 깍둑썰기 한 당근, 대파와 함께 간장, 설탕, 후춧가루를 넣고 조린 것이다.",0,0,19,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIPWOoQ-PkslniplfU24VPtmcfEr8auP7VHhAuUg4PyBKQa-dSdYjwbXAMEA&s
169,달걀조림,NULL,0,0,19,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIPWOoQ-PkslniplfU24VPtmcfEr8auP7VHhAuUg4PyBKQa-dSdYjwbXAMEA&s
170,달걀찜,"달걀찜 : 달걀을 풀어 물을 섞고 새우젓, 소금, 다진 파를 넣은 다음 솥에 중탕으로 찐 것이다.",0,0,16,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSRCIhcOzBvLSykKX6_tubzMb4q5kFARVkHY67NmoaYFuvrffAixzP-WUB1qIw&s
171,달걀프라이,NULL,0,0,26,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQXjQvLXa8rJxMm4rfm55pk1QmDZOYgCv7bMRdHBPWijMtPuXxy8oy01bZSOks&s
172,달걀후라이,NULL,0,0,26,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT20VnNukIuqlX2e0chYNFFADtqu5Z2I7jt7Dna1k7p8ftGQjgyhrbaMCuOP4E&s
173,달래나물무침,NULL,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRDS5m2XbtaXO2INCYhqUEYywuIP-dvnz-CtI5bhHjMoliCM3K6MxE0KinQey4&s
174,달래된장찌개,달래된장찌개 : 된장을 푼 물에 달래와 갖은 채소를 넣어 끓인 찌개,0,0,15,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQvYF4n40jGJIy_N21gk9itwtZCb6_Wo8m8BsrCfifjhStrVbHBmiMlFIai0g&s
